Timestamp,LeftEyePos_X,LeftEyePos_Y,LeftEyePos_Z,LeftGazeDir_X,LeftGazeDir_Y,LeftGazeDir_Z,RightEyePos_X,RightEyePos_Y,RightEyePos_Z,RightGazeDir_X,RightGazeDir_Y,RightGazeDir_Z,IntersectionPoint_X,IntersectionPoint_Y,IntersectionPoint_Z,DepthVectorStart_X,DepthVectorStart_Y,DepthVectorStart_Z,DepthVectorDir_X,DepthVectorDir_Y,DepthVectorDir_Z,DepthValue,RayHitPos_X,RayHitPos_Y,RayHitPos_Z,LeftBlinkWeight,RightBlinkWeight
51.70356,2.852185,-0.3558351,15.38102,-0.8890619,-0.1908198,0.4161211,2.882114,-0.3555022,15.43871,-0.9106823,-0.1903957,0.366616,1.786833,-0.584492,15.87965,2.829583,-0.3560866,15.33744,-0.8709321,-0.1907701,0.452862,1.197281,-5.34117,-2.145819,19.58603,0.00,0.00
51.80102,2.85276,-0.3561813,15.38868,-0.8860875,-0.1883905,0.4235068,2.879877,-0.3559271,15.44775,-0.9080652,-0.1884739,0.3740256,1.789402,-0.5822612,15.89691,2.860019,-0.3561133,15.40449,-0.8922303,-0.188467,0.410372,1.199934,-5.612712,-2.145819,19.30145,0.00,0.00
51.91149,2.853522,-0.35686,15.39684,-0.8865144,-0.195289,0.4194692,2.877614,-0.3569787,15.45721,-0.9082526,-0.1955537,0.3699135,1.788305,-0.5915151,15.90086,2.880852,-0.3569946,15.46532,-0.9109757,-0.1955455,0.36316,1.199314,-5.452636,-2.145819,18.78747,0.00,0.00
52.00951,2.853829,-0.3569203,15.40328,-0.8828682,-0.1921991,0.4284896,2.87591,-0.3575723,15.46441,-0.9050449,-0.1924698,0.3792745,1.791749,-0.5881335,15.91875,2.896737,-0.3581872,15.52208,-0.9236419,-0.1922083,0.3315743,1.196338,-5.693586,-2.145819,18.60589,0.00,0.00
52.10583,2.853832,-0.3562872,15.40805,-0.9398453,-0.006970878,0.3415294,2.874804,-0.3575879,15.46956,-0.9569569,-0.005884983,0.2901705,1.725809,-0.3646538,15.81796,2.861612,-0.3567697,15.43087,-0.9465185,-0.006570183,0.3225827,1.19998,-8.586426,-0.436233,19.33247,0.00,0.00
52.2048,2.853621,-0.356292,15.41287,-0.9471935,0.07762665,0.3111248,2.873729,-0.3582348,15.47465,-0.9625639,0.07913178,0.2592469,1.717425,-0.2631758,15.78608,2.853765,-0.3563059,15.41331,-0.9473132,0.07763821,0.3107571,1.19954,-8.586426,0.5812907,19.16616,0.00,0.00
52.30212,2.853414,-0.3559359,15.41565,-0.943934,0.07967968,0.3203744,2.873406,-0.3581125,15.47746,-0.9597933,0.08142548,0.2686384,1.720729,-0.2603234,15.80008,2.857713,-0.356404,15.42894,-0.9475811,0.08007511,0.3093185,1.19988,-8.586426,0.6106815,19.16465,0.00,0.00
52.41314,2.853845,-0.3551325,15.41676,-0.8960751,0.04709585,0.4413972,2.873623,-0.3573248,15.47864,-0.9184142,0.04923335,0.3925448,1.774662,-0.2984129,15.94835,2.907331,-0.3610609,15.5841,-0.9506656,0.0525815,0.3057288,1.191447,-8.586427,0.2746625,19.28042,0.00,0.00
52.51036,2.854396,-0.3547154,15.41692,-0.8890724,0.04533337,0.4555163,2.874341,-0.3567966,15.47875,-0.9121504,0.04739981,0.4071057,1.783273,-0.3000993,15.96571,2.913189,-0.3608502,15.59918,-0.9499644,0.05107564,0.308154,1.18943,-8.586427,0.2574382,19.32948,0.00,0.00
52.60817,2.854597,-0.3544137,15.41623,-0.889783,0.0502158,0.4536127,2.87473,-0.3564461,15.478,-0.9127697,0.05226214,0.4051175,1.782792,-0.2939254,15.96264,2.912021,-0.3602106,15.59242,-0.9487594,0.05569177,0.3110529,1.190216,-8.586427,0.3147449,19.36221,0.00,0.00
52.70633,2.854965,-0.3541184,15.41474,-0.8917978,0.04986072,0.4496782,2.875289,-0.3560475,15.47645,-0.9145972,0.05179802,0.401035,1.780938,-0.2940692,15.9563,2.910169,-0.3593582,15.58236,-0.947876,0.05480362,0.3138912,1.191327,-8.586426,0.3053455,19.38948,0.00,0.00
52.80379,2.855893,-0.3540264,15.4114,-0.9745352,0.00574543,0.2241611,2.875712,-0.3557,15.47328,-0.9851715,0.007101009,0.1714254,1.689545,-0.3471502,15.67968,2.825285,-0.3514418,15.31582,-0.952316,0.003598545,0.3050922,1.192608,-8.586426,-0.3083179,18.97178,0.00,0.00
52.90163,2.85658,-0.3538638,15.40659,-0.9983422,-0.05644861,-0.01123965,2.875219,-0.3550608,15.46885,-0.9965586,-0.0544888,-0.06246508,1.668617,-0.4210341,15.39322,2.755571,-0.3473773,15.06921,-0.956315,-0.06480413,0.2850651,1.136607,-8.586426,-1.115959,18.45012,0.00,0.00
53.01247,2.856957,-0.3536884,15.40046,-0.9982393,-0.0579384,-0.01270735,2.874008,-0.3542905,15.46318,-0.9963269,-0.05651199,-0.06433491,1.668333,-0.4226767,15.38533,2.771505,-0.3506707,15.08612,-0.9632221,-0.06287128,0.2612475,1.145293,-8.586426,-1.092022,18.16665,0.00,0.00
53.10892,2.8429,-0.3537834,15.398,-0.998052,-0.05787313,-0.0232994,2.858478,-0.3540337,15.46111,-0.995558,-0.05677484,-0.07510572,1.654173,-0.422713,15.37025,2.768228,-0.3525834,15.09551,-0.9691036,-0.06100496,0.2389909,1.149572,-8.586426,-1.067356,17.89569,0.00,0.00
53.20734,2.687447,-0.3540404,15.42029,-0.9931551,-0.05929956,-0.1006306,2.701425,-0.3541691,15.48377,-0.9867895,-0.05812415,-0.151222,1.506135,-0.4245744,15.3006,2.607704,-0.3533059,15.05817,-0.974685,-0.06305947,0.2145056,1.130179,-8.586426,-1.077534,17.52174,0.00,0.00
53.30523,2.391357,-0.3541974,15.46106,-0.9913857,-0.05666012,-0.1180847,2.403438,-0.3544204,15.52493,-0.9840925,-0.05548893,-0.1687694,1.211777,-0.4216133,15.32056,2.324995,-0.3529726,15.11023,-0.9808163,-0.06047683,0.1853159,1.134991,-8.586426,-1.025765,17.17184,0.00,0.00
53.40437,2.019643,-0.3541763,15.49486,-0.9922848,-0.04951893,-0.1136606,2.030277,-0.3545685,15.55898,-0.9851348,-0.0483995,-0.164824,0.8381539,-0.4131373,15.35953,1.96623,-0.3522068,15.17281,-0.9851791,-0.05321218,0.1630666,1.145047,-8.586426,-0.9221828,16.91948,0.00,0.00
53.51372,1.588138,-0.3540315,15.51729,-0.9923753,-0.03666003,-0.1176746,1.597337,-0.3549572,15.58163,-0.9849674,-0.03534012,-0.1690868,0.4059639,-0.3977031,15.37711,1.544915,-0.3496816,15.21497,-0.9891564,-0.04170568,0.1408203,1.151436,-8.586426,-0.7768462,16.65731,0.00,0.00
53.61304,1.198193,-0.3533093,15.54122,-0.9854766,0.0989465,-0.1380048,1.206185,-0.3551012,15.6057,-0.9769466,0.09890807,-0.1891894,0.02439642,-0.2354545,15.37684,1.160002,-0.3447458,15.23306,-0.9875888,0.09504601,0.1250384,1.149877,-8.586426,0.5932565,16.46706,0.00,0.00
53.70826,0.97446,-0.3526601,15.57185,-0.9834278,0.1028433,-0.149309,0.9808353,-0.3552408,15.63648,-0.9742038,0.1034613,-0.2005557,-0.1972807,-0.2301237,15.39395,0.9453601,-0.3408809,15.27682,-0.9901947,0.0959804,0.1015,1.153956,-8.586426,0.583045,16.25388,0.00,0.00
53.80589,0.9507573,-0.3522024,15.57702,-0.9834763,0.1076526,-0.145551,0.9556828,-0.3554047,15.64175,-0.9743105,0.1088528,-0.1971548,-0.2218158,-0.2238511,15.40348,0.9304491,-0.3389993,15.31011,-0.9918251,0.09911512,0.08036885,1.161762,-8.586426,0.6120434,16.08128,0.00,0.00
53.90411,0.9505761,-0.3516076,15.57629,-0.9806591,0.1094532,-0.1622583,0.9538184,-0.3552864,15.6411,-0.9705465,0.1110696,-0.2137827,-0.2189009,-0.22108,15.38279,0.937673,-0.3369677,15.31835,-0.9934922,0.09954707,0.05534941,1.16415,-8.586426,0.6173401,15.84896,0.00,0.00
54.00081,0.9511914,-0.3509513,15.57548,-0.9806798,0.1176855,-0.1562606,0.95293,-0.3550891,15.64033,-0.9707385,0.1197468,-0.2081521,-0.2192166,-0.2104975,15.38899,0.9451385,-0.3365454,15.34973,-0.9936332,0.1075664,0.03350511,1.171816,-8.586426,0.695302,15.67113,0.00,0.00
54.11185,0.951943,-0.3503736,15.57471,-0.9652845,0.1818045,-0.1875444,0.9522917,-0.3548265,15.63956,-0.9535986,0.1832356,-0.2389026,-0.1995683,-0.1334946,15.35099,0.9506326,-0.3336421,15.33106,-0.985052,0.1714098,0.0170683,1.167655,-8.586426,1.325912,15.49631,0.00,0.00
54.20882,0.9523636,-0.3488257,15.57445,-0.9295996,0.3219855,-0.1793596,0.9516639,-0.3533621,15.63928,-0.9181449,0.3219756,-0.2309579,-0.1569683,0.03541374,15.36041,0.954822,-0.3328868,15.34664,-0.9492042,0.3144409,0.0117572,1.171287,-5.325434,1.747561,15.42443,0.00,0.00
54.30655,0.9534401,-0.3447477,15.5746,-0.9151466,0.360472,-0.1804625,0.9517474,-0.3494265,15.63941,-0.9034904,0.3603087,-0.2321266,-0.138912,0.08552466,15.3592,0.9590988,-0.3291058,15.35794,-0.9355205,0.3532709,0.001070933,1.17369,-4.540261,1.747561,15.36424,0.04,0.13
54.40449,0.9563833,-0.3410276,15.57495,-0.9891117,0.1394559,-0.04701166,0.9537681,-0.3458117,15.63972,-0.9845625,0.1431018,-0.1007899,-0.229576,-0.1738179,15.51858,0.9572186,-0.3394997,15.55427,-0.9899567,0.1382023,-0.02976367,1.198835,-8.586426,0.9928374,15.26733,0.00,0.00
54.50202,0.9603555,-0.3373963,15.57543,-0.8587336,0.4931532,-0.1392,0.9570928,-0.3421431,15.64017,-0.8487085,0.4928876,-0.1917179,-0.06606102,0.2520537,15.40905,0.9682488,-0.3259128,15.4188,-0.8729247,0.4877854,-0.008228196,1.184879,-2.742373,1.747561,15.38383,0.00,0.00
54.61322,0.9648672,-0.3340081,15.57644,-0.8702959,0.474904,-0.1305805,0.9616944,-0.3386971,15.6412,-0.860696,0.4749925,-0.1832607,-0.075661,0.2337885,15.42032,0.9719791,-0.3234979,15.4313,-0.8828238,0.4696132,-0.009251514,1.186692,-2.921397,1.747561,15.3905,0.00,0.00
54.71041,0.9675318,-0.3330461,15.57781,-0.8826712,0.453054,-0.1250347,0.9647867,-0.3376638,15.64259,-0.8734375,0.4533151,-0.1777988,-0.08786038,0.2086614,15.42831,0.9735669,-0.322894,15.4354,-0.8941274,0.4477728,-0.005971362,1.18711,-3.160786,1.747561,15.40779,0.00,0.00
54.80753,0.9686196,-0.3312909,15.57953,-0.8859715,0.4572985,-0.07702389,0.9667412,-0.335615,15.64436,-0.8792228,0.458212,-0.130419,-0.09182435,0.2160625,15.48734,0.9714434,-0.3247903,15.48207,-0.8913059,0.4533809,0.00441609,1.192932,-3.102612,1.747561,15.50226,0.00,0.00
54.90581,0.9704237,-0.3304346,15.58094,-0.8588119,0.5012808,0.1056397,0.9692891,-0.3348151,15.64578,-0.8606439,0.5065578,0.05187881,-0.06218666,0.2722909,15.70796,0.9686063,-0.3374512,15.6848,-0.8605326,0.5090285,0.01933057,1.197855,-2.55619,1.747561,15.76399,0.00,0.00
55.00367,0.9713935,-0.3295751,15.58358,-0.8578009,0.4990641,0.1229337,0.9715961,-0.3344443,15.6484,-0.8605553,0.5046305,0.06922845,-0.05988231,0.2704157,15.73137,0.9717028,-0.3370078,15.68252,-0.8609953,0.5069758,0.04077666,1.198131,-2.568513,1.747561,15.85018,0.00,0.00
55.10551,0.9718716,-0.3312215,15.58675,-0.8687102,0.4779384,0.130067,0.9738717,-0.3371174,15.65146,-0.8719016,0.4836925,0.07635,-0.07186055,0.2430088,15.74303,0.9740671,-0.3376935,15.65778,-0.8720767,0.4841796,0.07107992,1.199353,-2.781775,1.747561,15.9639,0.00,0.00
55.20087,0.9721558,-0.3349484,15.58802,-0.9651753,0.194635,0.1747967,0.9751476,-0.3408945,15.65268,-0.9721168,0.2004957,0.1216151,-0.1891431,-0.1007636,15.79833,0.978339,-0.3472371,15.72165,-0.9764189,0.2061371,0.06413674,1.195677,-8.586426,1.672033,16.34991,0.00,0.00
55.30798,0.9713393,-0.338717,15.5864,-0.9900019,0.01797776,0.1399032,0.9740393,-0.3442426,15.65111,-0.9960005,0.02265749,0.08642697,-0.21934,-0.3170951,15.75467,0.9761664,-0.3485962,15.7021,-0.9986886,0.02631499,0.04391721,1.197076,-8.586426,-0.09662437,16.12261,0.00,0.00
55.40519,0.9693382,-0.3416034,15.58373,-0.9915123,0.009305662,0.1296799,0.9715295,-0.3471063,15.64846,-0.997,0.01393253,0.07613737,-0.2230908,-0.3304121,15.73969,0.9731869,-0.3512683,15.69742,-0.9992246,0.01742076,0.03530776,1.197206,-8.586426,-0.1846015,16.03521,0.00,0.00
55.50324,0.9661574,-0.3450636,15.58098,-0.9672799,-0.2296629,0.1078171,0.9680147,-0.3499487,15.64577,-0.9725138,-0.2264604,0.05415301,-0.1971949,-0.6212803,15.71065,0.969494,-0.3538396,15.69737,-0.9746588,-0.2234216,0.01109492,1.197023,-6.317913,-2.024333,15.78034,0.00,0.00
55.61383,0.9367788,-0.3486637,15.57634,-0.9711038,-0.2195828,0.09349244,0.9376271,-0.3529897,15.64119,-0.9754108,-0.2167863,0.03971623,-0.2311071,-0.6127422,15.68878,0.9382733,-0.3562849,15.69059,-0.9767845,-0.2142191,-0.001512753,1.197173,-6.667616,-2.024333,15.67881,0.00,0.00
55.69981,0.8568766,-0.3515505,15.56923,-0.9712819,-0.2243788,0.07915586,0.8567383,-0.3556277,15.6341,-0.9747621,-0.2218068,0.02530854,-0.3112435,-0.6214015,15.66443,0.8566331,-0.3587277,15.68343,-0.9755045,-0.2194063,-0.01587037,1.197203,-6.548846,-2.024333,15.56295,0.00,0.00
55.80808,0.6220285,-0.3534307,15.5508,-0.9670938,-0.2364762,-0.09385332,0.6212236,-0.3571504,15.61569,-0.9614589,-0.2321711,-0.1472866,-0.5359002,-0.6365702,15.43843,0.6230393,-0.3487587,15.4693,-0.9701961,-0.2409389,-0.02584531,1.194542,-6.124062,-2.024333,15.28957,0.00,0.00
55.90797,0.4542215,-0.3539183,15.5371,-0.9711782,-0.2201608,-0.09133553,0.4531693,-0.3575721,15.60198,-0.9655824,-0.216054,-0.1448145,-0.708756,-0.6175589,15.42772,0.4554442,-0.349672,15.46169,-0.9741395,-0.2241532,-0.02841777,1.195106,-6.82242,-2.024333,15.24938,0.00,0.00
56.00367,0.4395994,-0.3545141,15.53574,-0.9735085,-0.2104831,-0.08931897,0.4383375,-0.3582308,15.60062,-0.9679811,-0.2064257,-0.1428319,-0.72633,-0.6066006,15.42876,0.440953,-0.3505269,15.46614,-0.9762949,-0.2141755,-0.03125698,1.195625,-7.188918,-2.024333,15.22186,0.00,0.00
56.10208,0.3477065,-0.3551096,15.5275,-0.9724301,-0.2190012,-0.08011303,0.3466952,-0.3588492,15.59238,-0.967428,-0.2149555,-0.1337055,-0.8171409,-0.6174452,15.43153,0.3486801,-0.3515093,15.46503,-0.9745738,-0.2223104,-0.02800186,1.196237,-6.984729,-2.024333,15.25433,0.00,0.00
56.21261,0.02286551,-0.3550266,15.5046,-0.9906542,0.09861887,-0.0942261,0.02291297,-0.3591926,15.56947,-0.9838619,0.1013972,-0.1474259,-1.16222,-0.2370523,15.39188,0.02277723,-0.347277,15.38394,-0.9956796,0.09261502,0.006676543,1.190139,-8.586426,0.453526,15.44167,0.00,0.00
56.31041,-0.2964635,-0.3547356,15.49073,-0.9898005,0.1155817,-0.08328187,-0.2947427,-0.3595084,15.55553,-0.983523,0.1186424,-0.1364055,-1.480031,-0.2165271,15.39114,-0.30019,-0.3443998,15.35039,-0.9935924,0.1076868,0.03431526,1.18745,-8.586426,0.5536757,15.63657,0.00,0.00
56.40288,-0.5864403,-0.3553731,15.48587,-0.9906375,0.1064365,-0.08549058,-0.5831326,-0.3604223,15.55059,-0.984292,0.1096468,-0.1383724,-1.770142,-0.2281933,15.38372,-0.5951843,-0.342026,15.31479,-0.993647,0.09626681,0.05829537,1.18247,-8.586426,0.4321861,15.78362,0.00,0.00
56.5055,-0.7468987,-0.3563324,15.48933,-0.9960799,-0.005702399,0.08827437,-0.7420409,-0.3618034,15.55392,-0.9994066,-0.001142483,0.03442734,-1.942215,-0.3631754,15.59526,-0.7456653,-0.3577215,15.50573,-0.997202,-0.004545282,0.07461572,1.199907,-8.586426,-0.3934577,16.09242,0.00,0.00
56.60318,-0.7539098,-0.3565549,15.49153,-0.9968442,-0.00158143,0.07936697,-0.7483271,-0.3623669,15.55603,-0.9996684,0.003258648,0.02554189,-1.949492,-0.3584515,15.58672,-0.7546021,-0.3558341,15.48353,-0.9962896,-0.002182358,0.08603698,1.19934,-8.586426,-0.3729875,16.15987,0.00,0.00
56.70104,-0.754745,-0.3566136,15.49321,-0.9956402,0.0003537052,0.09327693,-0.7482774,-0.3626497,15.55761,-0.9992046,0.005376656,0.03951257,-1.948873,-0.3561894,15.60509,-0.7555436,-0.3558683,15.48526,-0.9949965,-0.0002676997,0.09990942,1.19933,-8.586426,-0.3579738,16.27158,0.00,0.00
56.81133,-0.7552391,-0.3568166,15.49435,-0.905003,-0.1064777,0.4118641,-0.7481412,-0.3629102,15.55867,-0.9254963,-0.1030704,0.3644628,-1.850266,-0.4856514,15.99269,-0.7131257,-0.3929711,15.87599,-0.9915215,-0.08081191,0.1017567,1.146864,-0.8288392,-0.4024021,15.88786,0.00,0.00
56.90934,-0.7554061,-0.3568881,15.49466,-0.9024684,-0.1141567,0.4153541,-0.7480592,-0.3629549,15.55896,-0.9231698,-0.1109001,0.3680473,-1.847381,-0.4950161,15.99723,-0.7117072,-0.3929726,15.87709,-0.9905047,-0.08899967,0.104783,1.146561,-0.8377394,-0.4042969,15.89042,0.00,0.00
57.01301,-0.7662701,-0.3570262,15.49479,-0.9048592,-0.1092418,0.4114558,-0.7591245,-0.3629851,15.55912,-0.9253408,-0.1059863,0.364021,-1.861083,-0.4892008,15.99262,-0.7240051,-0.392272,15.8753,-0.9911623,-0.08449042,0.1022674,1.147217,-0.8279524,-0.4011328,15.88603,0.00,0.00
57.10412,-0.8819835,-0.3569603,15.49806,-0.9729607,-0.2121855,0.09124101,-0.8752778,-0.3628449,15.56245,-0.9776032,-0.2070805,0.03754419,-2.049398,-0.6115527,15.60754,-0.8808433,-0.3579609,15.50901,-0.9739523,-0.2113604,0.08211977,1.199807,-8.559526,-2.024333,16.15645,0.00,0.00
57.20155,-1.187576,-0.3569115,15.50527,-0.9711677,-0.2223887,0.08588687,-1.180982,-0.3626047,15.56969,-0.9755535,-0.217396,0.03216147,-2.352798,-0.6237367,15.60832,-1.186838,-0.3575489,15.51248,-0.971801,-0.2218615,0.07987607,1.199793,-8.487725,-2.024333,16.11258,0.00,0.00
57.31268,-1.625305,-0.3569992,15.51178,-0.9722087,-0.2248277,0.06528974,-1.619041,-0.3626579,15.57623,-0.975505,-0.2196754,0.01152557,-2.791216,-0.6266217,15.59007,-1.626388,-0.3560207,15.50063,-0.9713482,-0.2256536,0.07458571,1.199188,-8.586428,-1.972902,16.03507,0.00,0.00
57.40971,-1.924598,-0.35705,15.52495,-0.9701923,-0.2009508,-0.1354465,-1.918357,-0.3625926,15.58941,-0.9630353,-0.1938104,-0.1870846,-3.081765,-0.5967278,15.3634,-1.948686,-0.3356571,15.27615,-0.971736,-0.2238962,0.07483092,1.166035,-2.026121,-0.3534985,15.28211,0.00,0.00
57.50753,-2.11701,-0.3568722,15.54137,-0.9684299,-0.2003986,-0.14827,-2.110983,-0.3624814,15.60585,-0.9606446,-0.1931136,-0.1996724,-3.271816,-0.5958379,15.36457,-2.141284,-0.3342782,15.28166,-0.9717876,-0.2248325,0.07126775,1.163353,-2.274946,-0.3652023,15.29146,0.00,0.00
57.60451,-2.162903,-0.3563278,15.54537,-0.9676111,-0.2007366,-0.1530802,-2.157067,-0.3619655,15.60986,-0.959588,-0.1934052,-0.2044145,-3.316649,-0.5956794,15.36285,-2.186597,-0.3334369,15.28352,-0.971845,-0.2255285,0.06822252,1.162791,-2.341882,-0.3694728,15.29442,0.00,0.00
57.70304,-2.164495,-0.3560196,15.54532,-0.9712642,0.02360005,-0.2368306,-2.159037,-0.3617272,15.60984,-0.9579051,0.02787698,-0.2857285,-3.319558,-0.3279536,15.26368,-2.196323,-0.3227387,15.16911,-0.9964641,-0.004626388,0.08389254,1.127221,-8.586426,-0.3524048,15.7071,0.00,0.00
57.8007,-2.164204,-0.3557055,15.54553,-0.9727926,0.03146394,-0.2295311,-2.158703,-0.3614287,15.61004,-0.9597359,0.03561949,-0.2786364,-3.32128,-0.3182811,15.27251,-2.195701,-0.3229344,15.17613,-0.996345,0.004119112,0.08532018,1.129708,-8.586426,-0.2965119,15.72339,0.00,0.00
57.91204,-2.164132,-0.355953,15.54626,-0.9518346,0.06455407,0.2997393,-2.158187,-0.361708,15.61073,-0.9660527,0.06999817,0.2486818,-3.312232,-0.2780882,15.9078,-2.141567,-0.3777948,15.79095,-0.9915004,0.08444704,0.09897313,1.1807,-8.586426,0.1711214,16.43428,0.00,0.00
58.00881,-2.164387,-0.3558663,15.54651,-0.876542,0.07233583,0.4758588,-2.158372,-0.3617728,15.61096,-0.8988978,0.07873225,0.4310268,-3.226857,-0.2681869,16.12331,-2.121301,-0.3981795,16.00823,-0.9878932,0.1161577,0.102832,1.119105,-8.586426,0.3619986,16.6812,0.00,0.00
58.10662,-2.164457,-0.3558663,15.54668,-0.8787552,0.07633262,0.471129,-2.158387,-0.3617067,15.61113,-0.9009075,0.08272588,0.4260543,-3.229447,-0.2633565,16.11765,-2.121647,-0.3970528,16.0012,-0.9874328,0.1191696,0.1038034,1.121899,-8.586426,0.3831587,16.68081,0.00,0.00
58.20695,-2.164176,-0.3555108,15.54666,-0.9089161,0.1274852,0.3970127,-2.158079,-0.3613712,15.61111,-0.927519,0.1342949,0.3488171,-3.263295,-0.2013476,16.02675,-2.130498,-0.3878784,15.90261,-0.9809942,0.1615344,0.1075034,1.154744,-2.167618,-0.3817662,15.90668,0.00,0.00
58.30181,-2.163707,-0.3550687,15.54662,-0.9293228,0.1800906,0.3223762,-2.157517,-0.3608354,15.61106,-0.9440747,0.1867735,0.2717324,-3.285022,-0.1377726,15.93559,-2.138985,-0.3781004,15.80401,-0.9725909,0.2039555,0.1116656,1.178334,-8.586426,0.9739504,16.54426,0.00,0.00
58.41457,-2.163063,-0.3549789,15.54649,-0.9090616,0.1543914,0.3870017,-2.156827,-0.3607373,15.61094,-0.9270668,0.1613917,0.3383783,-3.261914,-0.1683542,16.01429,-2.130269,-0.3852632,15.88541,-0.9760349,0.1870822,0.1111583,1.159432,-8.586426,0.8522263,16.62069,0.00,0.00
58.50932,-2.162658,-0.3546044,15.54611,-0.9373283,0.1127871,0.3296889,-2.156597,-0.3603206,15.61057,-0.9528086,0.1188272,0.279349,-3.294049,-0.2184661,15.94406,-2.13681,-0.3789809,15.82101,-0.985069,0.136634,0.1047388,1.17478,-8.586426,0.5156145,16.50678,0.00,0.00
58.60717,-2.162844,-0.3544104,15.54612,-0.9986263,-0.02562539,0.04570531,-2.156749,-0.3600802,15.61059,-0.9997509,-0.02081045,-0.008070526,-3.359231,-0.3851106,15.60088,-2.168022,-0.3495943,15.49137,-0.995362,-0.02967703,0.091509,1.196759,-8.586426,-0.5409591,16.08145,0.00,0.00
58.70488,-2.163239,-0.354908,15.54636,-0.9977165,-0.03730084,0.0563057,-2.157059,-0.3607476,15.6108,-0.9994745,-0.0323181,0.002524137,-3.358881,-0.3996086,15.61384,-2.167305,-0.3510657,15.50396,-0.9949571,-0.04053296,0.09174614,1.197616,-8.586426,-0.6125679,16.09588,0.00,0.00
58.80308,-2.163924,-0.3555866,15.54732,-0.9379089,-0.2883151,0.192876,-2.157412,-0.3615792,15.61171,-0.9482844,-0.2848275,0.1401073,-3.292765,-0.7025946,15.77946,-2.149009,-0.3693127,15.69481,-0.9576566,-0.2790539,0.0708719,1.194328,-7.828718,-2.024333,16.11515,0.00,0.00
58.90009,-2.164511,-0.3555085,15.54824,-0.9006354,-0.3614691,0.2412386,-2.157728,-0.3617188,15.61259,-0.9138034,-0.3592817,0.1894202,-3.25014,-0.7912244,15.83903,-2.141949,-0.376165,15.76227,-0.9345073,-0.3500083,0.06473388,1.185856,-6.542496,-2.024333,16.0671,0.00,0.00
59.01191,-2.164828,-0.3557013,15.54914,-0.7863753,-0.4832748,0.3847849,-2.157911,-0.362066,15.61346,-0.8059459,-0.4863809,0.3374683,-3.116953,-0.9408389,16.01503,-2.120453,-0.3965295,15.96171,-0.8766467,-0.478843,0.0469044,1.136718,-2.226829,-0.4546347,15.9674,0.06,0.00
59.10906,-2.164942,-0.355915,15.5496,-0.7511694,-0.5181578,0.4089707,-2.157949,-0.3624544,15.61389,-0.7715202,-0.522639,0.3627742,-3.075246,-0.9838446,16.04521,-2.115948,-0.4017364,16.00009,-0.8542248,-0.5183491,0.04017815,1.123004,-4.78995,-2.024333,16.12586,0.00,0.00
59.207,-2.164863,-0.3558031,15.54978,-0.7504864,-0.5265242,0.3994277,-2.157801,-0.3623485,15.61407,-0.7704872,-0.5308863,0.3528586,-3.07413,-0.993724,16.03371,-2.116618,-0.4005163,15.98892,-0.8494101,-0.5262351,0.03973856,1.127267,-4.737671,-2.024333,16.11155,0.08,0.00
59.30574,-2.164899,-0.3554461,15.55014,-0.9143444,-0.1795513,0.3629541,-2.157459,-0.3620396,15.61438,-0.9328945,-0.1764393,0.3139697,-3.269835,-0.5724242,15.98875,-2.127245,-0.3888194,15.87527,-0.982621,-0.1578991,0.09759021,1.162798,-8.586426,-1.426754,16.51678,0.00,0.00
59.40148,-2.165292,-0.3547888,15.55157,-0.9286056,0.08716088,0.3606864,-2.156301,-0.3613174,15.61562,-0.9458511,0.09353999,0.3108309,-3.285818,-0.2496139,15.9868,-2.128877,-0.3812325,15.81098,-0.9824533,0.1117682,0.1493092,1.177604,-8.586426,0.3534083,16.79237,0.00,0.00
59.51217,-2.166042,-0.3533495,15.55665,-0.9053671,0.1006737,0.4125227,-2.152205,-0.3589227,15.61991,-0.9255198,0.1062914,0.3634766,-3.257982,-0.2319295,16.05418,-2.114655,-0.3740467,15.7916,-0.9675524,0.1202681,0.2222116,1.18167,-8.586426,0.4304047,17.27794,0.00,0.00
59.60942,-2.16604,-0.3515996,15.55948,-0.7719265,0.14085,0.6199119,-2.147702,-0.3549754,15.62175,-0.8019098,0.146346,0.5792439,-3.10129,-0.1809486,16.31055,-2.039991,-0.3748035,15.98749,-0.94238,0.1721333,0.2868626,1.126191,-8.586426,0.8209572,17.98024,0.00,0.00
59.70749,-2.165501,-0.3489723,15.56064,-0.7666984,0.1410966,0.6263108,-2.142632,-0.3505937,15.62146,-0.7979564,0.144677,0.5850933,-3.093018,-0.17828,16.31832,-2.032367,-0.3584119,15.91474,-0.9230695,0.1567663,0.3512363,1.149048,-8.586426,0.7546754,18.40862,0.00,0.00
59.80518,-2.164749,-0.347546,15.56175,-0.7638863,0.1291682,0.632292,-2.136568,-0.3469196,15.62032,-0.7964075,0.1301497,0.5905896,-3.087059,-0.1915894,16.32517,-2.039217,-0.3447558,15.82265,-0.8939404,0.1306702,0.4287141,1.17216,-8.586426,0.6122723,18.96255,0.50,0.72
59.90256,-2.163652,-0.3463408,15.56234,-0.522027,0.08655754,0.8485256,-2.130924,-0.3441694,15.61845,-0.5625454,0.08686773,0.8221902,-2.797916,-0.2411731,16.5933,-1.874523,-0.3271582,16.05808,-0.862382,0.08030378,0.4998485,1.070748,-8.586427,0.2978463,19.9484,0.00,0.00
